"X","country","state","district","year","dyid","Serial.No.","District","calcium","SDP","Gini"
395,"India","Gujarat","Anand",2015,"Anand2015",135,"Anand",86.400002,489877,0.21
396,"India","Gujarat","Anand",2016,"Anand2016",135,"Anand",65.599998,533602,0.21
397,"India","Gujarat","Anand",2017,"Anand2017",135,"Anand",98.769234,598463,0.21
398,"India","Gujarat","Anand",2018,"Anand2018",135,"Anand",63.333332,654033,0.21
399,"India","Andhra Pradesh","Anantapur",2000,"Anantapur2000",14,"Anantapur",60.114285,96394,0.27
400,"India","Andhra Pradesh","Anantapur",2001,"Anantapur2001",14,"Anantapur",88.080002,100765,0.27
403,"India","Andhra Pradesh","Anantapur",2004,"Anantapur2004",14,"Anantapur",65.888885,121388,0.27
404,"India","Andhra Pradesh","Anantapur",2005,"Anantapur2005",14,"Anantapur",99.63636,128150,0.27
405,"India","Andhra Pradesh","Anantapur",2006,"Anantapur2006",14,"Anantapur",69.515152,141610,0.27
406,"India","Andhra Pradesh","Anantapur",2007,"Anantapur2007",14,"Anantapur",99.185188,159270,0.27
407,"India","Andhra Pradesh","Anantapur",2008,"Anantapur2008",14,"Anantapur",35.692307,163341,0.27
408,"India","Andhra Pradesh","Anantapur",2009,"Anantapur2009",14,"Anantapur",71.739128,174401,0.27
409,"India","Andhra Pradesh","Anantapur",2010,"Anantapur2010",14,"Anantapur",80.230766,186041,0.27
410,"India","Andhra Pradesh","Anantapur",2011,"Anantapur2011",14,"Anantapur",57.666668,191554,0.27
412,"India","Andhra Pradesh","Anantapur",2013,"Anantapur2013",14,"Anantapur",57.5625,202959,0.27
413,"India","Andhra Pradesh","Anantapur",2014,"Anantapur2014",14,"Anantapur",83.433334,223706,0.27
414,"India","Andhra Pradesh","Anantapur",2015,"Anantapur2015",14,"Anantapur",121.55556,251838,0.27
415,"India","Andhra Pradesh","Anantapur",2016,"Anantapur2016",14,"Anantapur",135.48387,269061,0.27
416,"India","Andhra Pradesh","Anantapur",2017,"Anantapur2017",14,"Anantapur",124.17391,296701,0.27
417,"India","Andhra Pradesh","Anantapur",2018,"Anantapur2018",14,"Anantapur",112.56757,314863,0.27
421,"India","Jammu And Kashmir","Anantnag",2003,"Anantnag2003",185,"Anantnag",104,22099,0.17
430,"India","Jammu And Kashmir","Anantnag",2012,"Anantnag2012",185,"Anantnag",19,35029,0.17
431,"India","Jammu And Kashmir","Anantnag",2013,"Anantnag2013",185,"Anantnag",104,36705,0.17
432,"India","Jammu And Kashmir","Anantnag",2014,"Anantnag2014",185,"Anantnag",46,34945,0.17
433,"India","Jammu And Kashmir","Anantnag",2015,"Anantnag2015",185,"Anantnag",68,41943,0.17
434,"India","Jammu And Kashmir","Anantnag",2016,"Anantnag2016",185,"Anantnag",30,43001,0.17
446,"India","Odisha","Anugul",2009,"Anugul2009",404,"Angul",27.533333,93957,0.26
449,"India","Odisha","Anugul",2012,"Anugul2012",404,"Angul",50.625,109755,0.26
450,"India","Odisha","Anugul",2013,"Anugul2013",404,"Angul",37,118290,0.26
451,"India","Odisha","Anugul",2014,"Anugul2014",404,"Angul",38.421051,119716,0.26
452,"India","Odisha","Anugul",2015,"Anugul2015",404,"Angul",32.205128,128474,0.26
453,"India","Odisha","Anugul",2016,"Anugul2016",404,"Angul",8,148850,0.26
454,"India","Odisha","Anugul",2017,"Anugul2017",404,"Angul",41.787235,160442,0.26
455,"India","Odisha","Anugul",2018,"Anugul2018",404,"Angul",38.790699,171679,0.26
457,"India","Madhya Pradesh","Anuppur",2001,"Anuppur2001",301,"Anuppur",44,91792,0.37
458,"India","Madhya Pradesh","Anuppur",2002,"Anuppur2002",301,"Anuppur",44.615383,87005,0.37
460,"India","Madhya Pradesh","Anuppur",2004,"Anuppur2004",301,"Anuppur",59.555557,99940,0.37
461,"India","Madhya Pradesh","Anuppur",2005,"Anuppur2005",301,"Anuppur",50.599998,104975,0.37
462,"India","Madhya Pradesh","Anuppur",2006,"Anuppur2006",301,"Anuppur",63.200001,114545,0.37
463,"India","Madhya Pradesh","Anuppur",2007,"Anuppur2007",301,"Anuppur",49.200001,119958,0.37
465,"India","Madhya Pradesh","Anuppur",2009,"Anuppur2009",301,"Anuppur",53.23077,147933,0.37
466,"India","Madhya Pradesh","Anuppur",2010,"Anuppur2010",301,"Anuppur",41.666668,155701,0.37
467,"India","Madhya Pradesh","Anuppur",2011,"Anuppur2011",301,"Anuppur",41.833332,169600,0.37
468,"India","Madhya Pradesh","Anuppur",2012,"Anuppur2012",301,"Anuppur",20,184305,0.37
469,"India","Madhya Pradesh","Anuppur",2013,"Anuppur2013",301,"Anuppur",45.066666,193761,0.37
470,"India","Madhya Pradesh","Anuppur",2014,"Anuppur2014",301,"Anuppur",34,203761,0.37
471,"India","Madhya Pradesh","Anuppur",2015,"Anuppur2015",301,"Anuppur",41.75,222663,0.37
472,"India","Madhya Pradesh","Anuppur",2016,"Anuppur2016",301,"Anuppur",46.9375,251943,0.37
473,"India","Madhya Pradesh","Anuppur",2017,"Anuppur2017",301,"Anuppur",33.619049,265451,0.37
474,"India","Madhya Pradesh","Anuppur",2018,"Anuppur2018",301,"Anuppur",36.0625,289720,0.37
479,"India","Bihar","Araria",2004,"Araria2004",69,"Araria",41,70167,0.23
480,"India","Bihar","Araria",2005,"Araria2005",69,"Araria",34,68419,0.23
482,"India","Bihar","Araria",2007,"Araria2007",69,"Araria",38.5,84415,0.23
483,"India","Bihar","Araria",2008,"Araria2008",69,"Araria",15,97284,0.23
486,"India","Bihar","Araria",2011,"Araria2011",69,"Araria",22,129521,0.23
487,"India","Bihar","Araria",2012,"Araria2012",69,"Araria",47.380001,134303,0.23
488,"India","Bihar","Araria",2013,"Araria2013",69,"Araria",10.5,139961,0.23
491,"India","Bihar","Araria",2016,"Araria2016",69,"Araria",24,163967,0.23
494,"India","Tamilnadu","Ariyalur",2000,"Ariyalur2000",504,"Ariyalur",40,165323,0.24
495,"India","Tamilnadu","Ariyalur",2001,"Ariyalur2001",504,"Ariyalur",71.333336,162120,0.24
498,"India","Tamilnadu","Ariyalur",2004,"Ariyalur2004",504,"Ariyalur",32,193645,0.24
499,"India","Tamilnadu","Ariyalur",2005,"Ariyalur2005",504,"Ariyalur",14,221588,0.24
500,"India","Tamilnadu","Ariyalur",2006,"Ariyalur2006",504,"Ariyalur",60,256286,0.24
501,"India","Tamilnadu","Ariyalur",2007,"Ariyalur2007",504,"Ariyalur",48,272340,0.24
503,"India","Tamilnadu","Ariyalur",2009,"Ariyalur2009",504,"Ariyalur",24,316760,0.24
504,"India","Tamilnadu","Ariyalur",2010,"Ariyalur2010",504,"Ariyalur",38,359961,0.24
505,"India","Tamilnadu","Ariyalur",2011,"Ariyalur2011",504,"Ariyalur",70,386508,0.24
509,"India","Tamilnadu","Ariyalur",2015,"Ariyalur2015",504,"Ariyalur",28,494217,0.24
510,"India","Tamilnadu","Ariyalur",2016,"Ariyalur2016",504,"Ariyalur",50.799999,528398,0.24
511,"India","Tamilnadu","Ariyalur",2017,"Ariyalur2017",504,"Ariyalur",50,573224,0.24
512,"India","Tamilnadu","Ariyalur",2018,"Ariyalur2018",504,"Ariyalur",82.333336,614079,0.24
514,"India","Bihar","Arwal",2001,"Arwal2001",80,"Arwal",49,59105,0.21
518,"India","Bihar","Arwal",2005,"Arwal2005",80,"Arwal",34,68419,0.21
520,"India","Bihar","Arwal",2007,"Arwal2007",80,"Arwal",22,84415,0.21
521,"India","Bihar","Arwal",2008,"Arwal2008",80,"Arwal",14.666667,97284,0.21
523,"India","Bihar","Arwal",2010,"Arwal2010",80,"Arwal",22,117503,0.21
524,"India","Bihar","Arwal",2011,"Arwal2011",80,"Arwal",49.25,129521,0.21
525,"India","Bihar","Arwal",2012,"Arwal2012",80,"Arwal",26.452801,134303,0.21
526,"India","Bihar","Arwal",2013,"Arwal2013",80,"Arwal",32.049999,139961,0.21
529,"India","Bihar","Arwal",2016,"Arwal2016",80,"Arwal",43,163967,0.21
532,"India","Madhya Pradesh","Ashoknagar",2000,"Ashoknagar2000",273,"Ashoknagar",87.666664,85664,0.18
533,"India","Madhya Pradesh","Ashoknagar",2001,"Ashoknagar2001",273,"Ashoknagar",90.222221,91792,0.18
534,"India","Madhya Pradesh","Ashoknagar",2002,"Ashoknagar2002",273,"Ashoknagar",69.400002,87005,0.18
536,"India","Madhya Pradesh","Ashoknagar",2004,"Ashoknagar2004",273,"Ashoknagar",110,99940,0.18
537,"India","Madhya Pradesh","Ashoknagar",2005,"Ashoknagar2005",273,"Ashoknagar",89.818184,104975,0.18
538,"India","Madhya Pradesh","Ashoknagar",2006,"Ashoknagar2006",273,"Ashoknagar",130,114545,0.18
539,"India","Madhya Pradesh","Ashoknagar",2007,"Ashoknagar2007",273,"Ashoknagar",56.42857,119958,0.18
540,"India","Madhya Pradesh","Ashoknagar",2008,"Ashoknagar2008",273,"Ashoknagar",131.2,135124,0.18
541,"India","Madhya Pradesh","Ashoknagar",2009,"Ashoknagar2009",273,"Ashoknagar",81.090912,147933,0.18
542,"India","Madhya Pradesh","Ashoknagar",2010,"Ashoknagar2010",273,"Ashoknagar",57.272728,155701,0.18
543,"India","Madhya Pradesh","Ashoknagar",2011,"Ashoknagar2011",273,"Ashoknagar",88.727272,169600,0.18
544,"India","Madhya Pradesh","Ashoknagar",2012,"Ashoknagar2012",273,"Ashoknagar",110.6,184305,0.18
545,"India","Madhya Pradesh","Ashoknagar",2013,"Ashoknagar2013",273,"Ashoknagar",49.333332,193761,0.18
546,"India","Madhya Pradesh","Ashoknagar",2014,"Ashoknagar2014",273,"Ashoknagar",69.666664,203761,0.18
548,"India","Madhya Pradesh","Ashoknagar",2016,"Ashoknagar2016",273,"Ashoknagar",51.384617,251943,0.18
549,"India","Madhya Pradesh","Ashoknagar",2017,"Ashoknagar2017",273,"Ashoknagar",77.809525,265451,0.18
550,"India","Madhya Pradesh","Ashoknagar",2018,"Ashoknagar2018",273,"Ashoknagar",93.307693,289720,0.18
551,"India","Uttar Pradesh","Auraiya",2000,"Auraiya2000",542,"Auraiya",30.666666,198839,0.19
552,"India","Uttar Pradesh","Auraiya",2001,"Auraiya2001",542,"Auraiya",37.599998,202456,0.19
555,"India","Uttar Pradesh","Auraiya",2004,"Auraiya2004",542,"Auraiya",22.799999,231029,0.19
556,"India","Uttar Pradesh","Auraiya",2005,"Auraiya2005",542,"Auraiya",24,244514,0.19
567,"India","Uttar Pradesh","Auraiya",2016,"Auraiya2016",542,"Auraiya",24,503182,0.19
569,"India","Uttar Pradesh","Auraiya",2018,"Auraiya2018",542,"Auraiya",47.294399,537577,0.19
570,"India","Bihar","Aurangabad",2000,"Aurangabad2000",86,"Aurangabad",34,62701,0.19
571,"India","Maharashtra","Aurangabad",2001,"Aurangabad2001",339,"Aurangabad",44.909092,295578,0.28
572,"India","Maharashtra","Aurangabad",2002,"Aurangabad2002",339,"Aurangabad",40.888889,315961,0.28
574,"India","Maharashtra","Aurangabad",2004,"Aurangabad2004",339,"Aurangabad",54.272728,370023,0.28
575,"India","Bihar","Aurangabad",2005,"Aurangabad2005",86,"Aurangabad",28.09091,68419,0.19
576,"India","Maharashtra","Aurangabad",2006,"Aurangabad2006",339,"Aurangabad",60.666668,481983,0.28
577,"India","Maharashtra","Aurangabad",2007,"Aurangabad2007",339,"Aurangabad",94.07692,538081,0.28
578,"India","Maharashtra","Aurangabad",2008,"Aurangabad2008",339,"Aurangabad",32.909092,546533,0.28
579,"India","Bihar","Aurangabad",2009,"Aurangabad2009",86,"Aurangabad",80.92308,101938,0.19
580,"India","Bihar","Aurangabad",2010,"Aurangabad2010",86,"Aurangabad",33.5,117503,0.19
581,"India","Bihar","Aurangabad",2011,"Aurangabad2011",86,"Aurangabad",33.5,129521,0.19
582,"India","Maharashtra","Aurangabad",2012,"Aurangabad2012",339,"Aurangabad",50.031765,734891,0.28
583,"India","Maharashtra","Aurangabad",2013,"Aurangabad2013",339,"Aurangabad",71.647057,782973,0.28
584,"India","Maharashtra","Aurangabad",2014,"Aurangabad2014",339,"Aurangabad",105.7619,831025,0.28
585,"India","Maharashtra","Aurangabad",2015,"Aurangabad2015",339,"Aurangabad",96.333336,897225,0.28
586,"India","Bihar","Aurangabad",2016,"Aurangabad2016",86,"Aurangabad",66.782608,163967,0.19
587,"India","Maharashtra","Aurangabad",2017,"Aurangabad2017",339,"Aurangabad",80.434517,1026049,0.28
588,"India","Maharashtra","Aurangabad",2018,"Aurangabad2018",339,"Aurangabad",85.143791,1067752,0.28
589,"India","Uttar Pradesh","Ayodhya",2000,"Ayodhya2000",598,"Faizabad",41.200001,198839,0.39
590,"India","Uttar Pradesh","Ayodhya",2001,"Ayodhya2001",598,"Faizabad",39.200001,202456,0.39
593,"India","Uttar Pradesh","Ayodhya",2004,"Ayodhya2004",598,"Faizabad",30,231029,0.39
605,"India","Uttar Pradesh","Ayodhya",2016,"Ayodhya2016",598,"Faizabad",70,503182,0.39
607,"India","Uttar Pradesh","Ayodhya",2018,"Ayodhya2018",598,"Faizabad",39.414799,537577,0.39
608,"India","Uttar Pradesh","Azamgarh",2000,"Azamgarh2000",595,"Azamgarh",40,198839,0.27
609,"India","Uttar Pradesh","Azamgarh",2001,"Azamgarh2001",595,"Azamgarh",25.6,202456,0.27
612,"India","Uttar Pradesh","Azamgarh",2004,"Azamgarh2004",595,"Azamgarh",23.333334,231029,0.27
613,"India","Uttar Pradesh","Azamgarh",2005,"Azamgarh2005",595,"Azamgarh",9.875,244514,0.27
624,"India","Uttar Pradesh","Azamgarh",2016,"Azamgarh2016",595,"Azamgarh",27.111111,503182,0.27
626,"India","Uttar Pradesh","Azamgarh",2018,"Azamgarh2018",595,"Azamgarh",40.008999,537577,0.27
640,"India","Karnataka","Bagalkote",2013,"Bagalkote2013",255,"Bagalkot",65.53846,289086,0.27
643,"India","Karnataka","Bagalkote",2016,"Bagalkote2016",255,"Bagalkot",82.117645,380537,0.27
645,"India","Karnataka","Bagalkote",2018,"Bagalkote2018",255,"Bagalkot",24.666666,435701,0.27
647,"India","Uttar Pradesh","Baghpat",2001,"Baghpat2001",551,"Baghpat",29.799999,202456,0.28
650,"India","Uttar Pradesh","Baghpat",2004,"Baghpat2004",551,"Baghpat",18,231029,0.28
651,"India","Uttar Pradesh","Baghpat",2005,"Baghpat2005",551,"Baghpat",25.333334,244514,0.28
662,"India","Uttar Pradesh","Baghpat",2016,"Baghpat2016",551,"Baghpat",38.666668,503182,0.28
664,"India","Uttar Pradesh","Baghpat",2018,"Baghpat2018",551,"Baghpat",53.333332,537577,0.28
665,"India","Uttar Pradesh","Bahraich",2000,"Bahraich2000",576,"Bahraich",29.818182,198839,0.24
681,"India","Uttar Pradesh","Bahraich",2016,"Bahraich2016",576,"Bahraich",61.333332,503182,0.24
683,"India","Uttar Pradesh","Bahraich",2018,"Bahraich2018",576,"Bahraich",43,537577,0.24
689,"India","Assam","Baksa",2005,"Baksa2005",51,"Baksa",41.599998,48602,0.2
690,"India","Assam","Baksa",2006,"Baksa2006",51,"Baksa",32,50797,0.2
691,"India","Assam","Baksa",2007,"Baksa2007",51,"Baksa",42,52968,0.2
696,"India","Assam","Baksa",2012,"Baksa2012",51,"Baksa",20,68579,0.2
698,"India","Assam","Baksa",2014,"Baksa2014",51,"Baksa",25.6,75776,0.2
699,"India","Assam","Baksa",2015,"Baksa2015",51,"Baksa",16.799999,86750,0.2
700,"India","Assam","Baksa",2016,"Baksa2016",51,"Baksa",18,92961,0.2
702,"India","Assam","Baksa",2018,"Baksa2018",51,"Baksa",29.023201,105897,0.2
703,"India","Madhya Pradesh","Balaghat",2000,"Balaghat2000",312,"Balaghat",108,85664,0.27
704,"India","Madhya Pradesh","Balaghat",2001,"Balaghat2001",312,"Balaghat",62.46154,91792,0.27
705,"India","Madhya Pradesh","Balaghat",2002,"Balaghat2002",312,"Balaghat",69.757576,87005,0.27
707,"India","Madhya Pradesh","Balaghat",2004,"Balaghat2004",312,"Balaghat",69.800003,99940,0.27
708,"India","Madhya Pradesh","Balaghat",2005,"Balaghat2005",312,"Balaghat",47.799999,104975,0.27
709,"India","Madhya Pradesh","Balaghat",2006,"Balaghat2006",312,"Balaghat",46.222221,114545,0.27
710,"India","Madhya Pradesh","Balaghat",2007,"Balaghat2007",312,"Balaghat",66.85714,119958,0.27
711,"India","Madhya Pradesh","Balaghat",2008,"Balaghat2008",312,"Balaghat",63.42857,135124,0.27
712,"India","Madhya Pradesh","Balaghat",2009,"Balaghat2009",312,"Balaghat",66.410255,147933,0.27
713,"India","Madhya Pradesh","Balaghat",2010,"Balaghat2010",312,"Balaghat",66.242424,155701,0.27
714,"India","Madhya Pradesh","Balaghat",2011,"Balaghat2011",312,"Balaghat",53.729729,169600,0.27
715,"India","Madhya Pradesh","Balaghat",2012,"Balaghat2012",312,"Balaghat",54.923077,184305,0.27
716,"India","Madhya Pradesh","Balaghat",2013,"Balaghat2013",312,"Balaghat",59,193761,0.27
717,"India","Madhya Pradesh","Balaghat",2014,"Balaghat2014",312,"Balaghat",46.418606,203761,0.27
718,"India","Madhya Pradesh","Balaghat",2015,"Balaghat2015",312,"Balaghat",58.674999,222663,0.27
719,"India","Madhya Pradesh","Balaghat",2016,"Balaghat2016",312,"Balaghat",65,251943,0.27
720,"India","Madhya Pradesh","Balaghat",2017,"Balaghat2017",312,"Balaghat",78.909088,265451,0.27
721,"India","Madhya Pradesh","Balaghat",2018,"Balaghat2018",312,"Balaghat",57.707317,289720,0.27
731,"India","Odisha","Balangir",2009,"Balangir2009",416,"Balangir",37.555557,93957,0.22
734,"India","Odisha","Balangir",2012,"Balangir2012",416,"Balangir",48.266666,109755,0.22
735,"India","Odisha","Balangir",2013,"Balangir2013",416,"Balangir",33.363636,118290,0.22
736,"India","Odisha","Balangir",2014,"Balangir2014",416,"Balangir",39.333332,119716,0.22
737,"India","Odisha","Balangir",2015,"Balangir2015",416,"Balangir",40,128474,0.22
739,"India","Odisha","Balangir",2017,"Balangir2017",416,"Balangir",52.808929,160442,0.22
740,"India","Odisha","Balangir",2018,"Balangir2018",416,"Balangir",43.891304,171679,0.22
750,"India","Odisha","Baleshwar",2009,"Baleshwar2009",414,"Baleshwar",43.166668,93957,0.27
753,"India","Odisha","Baleshwar",2012,"Baleshwar2012",414,"Baleshwar",29.866667,109755,0.27
754,"India","Odisha","Baleshwar",2013,"Baleshwar2013",414,"Baleshwar",33.700001,118290,0.27
755,"India","Odisha","Baleshwar",2014,"Baleshwar2014",414,"Baleshwar",35.272728,119716,0.27
756,"India","Odisha","Baleshwar",2015,"Baleshwar2015",414,"Baleshwar",21.928572,128474,0.27
758,"India","Odisha","Baleshwar",2017,"Baleshwar2017",414,"Baleshwar",46.903572,160442,0.27
759,"India","Odisha","Baleshwar",2018,"Baleshwar2018",414,"Baleshwar",39.954544,171679,0.27
776,"India","Karnataka","Ballari",2016,"Ballari2016",249,"Bellary",16,380537,0.21
780,"India","Uttar Pradesh","Ballia",2001,"Ballia2001",580,"Ballia",24.666666,202456,0.27
783,"India","Uttar Pradesh","Ballia",2004,"Ballia2004",580,"Ballia",19,231029,0.27
784,"India","Uttar Pradesh","Ballia",2005,"Ballia2005",580,"Ballia",10.909091,244514,0.27
795,"India","Uttar Pradesh","Ballia",2016,"Ballia2016",580,"Ballia",24.666666,503182,0.27
797,"India","Uttar Pradesh","Ballia",2018,"Ballia2018",580,"Ballia",36,537577,0.27
798,"India","Uttar Pradesh","Balrampur",2000,"Balrampur2000",589,"Balrampur",47.200001,198839,0.2
803,"India","Uttar Pradesh","Balrampur",2005,"Balrampur2005",589,"Balrampur",33.142857,244514,0.2
814,"India","Uttar Pradesh","Balrampur",2016,"Balrampur2016",589,"Balrampur",60.355556,503182,0.2
816,"India","Uttar Pradesh","Balrampur",2018,"Balrampur2018",589,"Balrampur",34,537577,0.2
817,"India","Gujarat","Banas Kantha",2000,"Banas Kantha2000",144,"Banaskantha",65.599998,118544,0.22
819,"India","Gujarat","Banas Kantha",2002,"Banas Kantha2002",144,"Banaskantha",53.411766,139353,0.22
822,"India","Gujarat","Banas Kantha",2005,"Banas Kantha2005",144,"Banaskantha",108.53333,197270,0.22
823,"India","Gujarat","Banas Kantha",2006,"Banas Kantha2006",144,"Banaskantha",121.2,213954,0.22
824,"India","Gujarat","Banas Kantha",2007,"Banas Kantha2007",144,"Banaskantha",118.66666,239253,0.22
825,"India","Gujarat","Banas Kantha",2008,"Banas Kantha2008",144,"Banaskantha",86.545456,249480,0.22
826,"India","Gujarat","Banas Kantha",2009,"Banas Kantha2009",144,"Banaskantha",67.428574,284732,0.22
827,"India","Gujarat","Banas Kantha",2010,"Banas Kantha2010",144,"Banaskantha",77.53846,315892,0.22
828,"India","Gujarat","Banas Kantha",2011,"Banas Kantha2011",144,"Banaskantha",85.230766,336886,0.22
829,"India","Gujarat","Banas Kantha",2012,"Banas Kantha2012",144,"Banaskantha",94.769234,377257,0.22
830,"India","Gujarat","Banas Kantha",2013,"Banas Kantha2013",144,"Banaskantha",61.200001,405603,0.22
831,"India","Gujarat","Banas Kantha",2014,"Banas Kantha2014",144,"Banaskantha",96.571426,446157,0.22
832,"India","Gujarat","Banas Kantha",2015,"Banas Kantha2015",144,"Banaskantha",87.384613,489877,0.22
833,"India","Gujarat","Banas Kantha",2016,"Banas Kantha2016",144,"Banaskantha",80.615387,533602,0.22
834,"India","Gujarat","Banas Kantha",2017,"Banas Kantha2017",144,"Banaskantha",81,598463,0.22
835,"India","Gujarat","Banas Kantha",2018,"Banas Kantha2018",144,"Banaskantha",53.42857,654033,0.22
836,"India","Uttar Pradesh","Banda",2000,"Banda2000",605,"Banda",16.25,198839,0.22
840,"India","Uttar Pradesh","Banda",2004,"Banda2004",605,"Banda",12.888889,231029,0.22
841,"India","Uttar Pradesh","Banda",2005,"Banda2005",605,"Banda",19.111111,244514,0.22
852,"India","Uttar Pradesh","Banda",2016,"Banda2016",605,"Banda",14.5,503182,0.22
854,"India","Uttar Pradesh","Banda",2018,"Banda2018",605,"Banda",34,537577,0.22
